"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","prolific_study_id","prolific_session_id","rt","stimulus","response","view_history","trial","character_choice","stimulus_dict","accuracy","correct_response","ball_pos","ego_ball_visible","ego_can_infer","alter_ball_visible","alter_can_infer","collective_ball_visible","collective_can_infer","search_locations","alter_occluders","ego_occluders","accuracy_bool","feedback","age","ethnicity","gender","race","overall_accuracy","bonus"
"true","false","[]","[]","[]","preload","0","27850","0.0-0.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","42106","0.0-1.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","2","43552","0.0-2.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","1444","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightgrey; padding:20px; max-width:900px;""><p>Please consider this information carefully before deciding whether to participate in this research.</p> <p>The purpose of this research is to examine which factors influence social judgment and decision-making. You will be asked to make judgements about individuals and actions in social scenarios. We are simply interested in your judgement. The study will take less than 1 hour to complete, and you will receive less than $20 on Prolific. Your compensation and time commitment are specified in the study description. There are no anticipated risks associated with participating in this study. The effects of participating should be comparable to those you would ordinarily experience from viewing a computer monitor and using a mouse or keyboard for a similar amount of time. At the end of the study, we will provide an explanation of the questions that motivate this line of research and will describe the potential implications. </p><p> Your participation in this study is completely voluntary and you may refuse to participate or you may choose to withdraw at any time without penalty or loss of benefits to you which are otherwise entitled. Your participation in this study will remain confidential. No personally identifiable information will be associated with your data. Also, all analyses of the data will be averaged across all the participants, so your individual responses will never be specifically analyzed. </p><p> If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact Dr. Jonathan Phillips at Jonathan.S.Phillips@dartmouth.edu. </p><p> Please save a copy of this form for your records. </p><p><b>Agreement: </b>The nature and purpose of this research have been sufficiently explained and I agree to participate in this study. I understand that I am free to withdraw at any time without incurring any penalty. Please consent by clicking the button below to continue. Otherwise, please exit the study at any time. </p>","0","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","182228","0.0-3.0-0.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","138675","","","[{""page_index"":0,""viewing_time"":1197},{""page_index"":1,""viewing_time"":1421},{""page_index"":2,""viewing_time"":1803},{""page_index"":3,""viewing_time"":4028},{""page_index"":4,""viewing_time"":1743},{""page_index"":5,""viewing_time"":1602},{""page_index"":6,""viewing_time"":2217},{""page_index"":7,""viewing_time"":1393},{""page_index"":8,""viewing_time"":2127},{""page_index"":9,""viewing_time"":2303},{""page_index"":10,""viewing_time"":45787},{""page_index"":11,""viewing_time"":2500},{""page_index"":12,""viewing_time"":69237},{""page_index"":13,""viewing_time"":1316}]","intro","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","4","185099","0.0-3.0-1.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","2867","stimuli/1111000.jpg","1","","prediction_practice","0","{""filepath"":""stimuli/1111000.jpg"",""ball_pos"":1,""ego_ball_visible"":true,""ego_can_infer"":true,""alter_ball_visible"":false,""alter_can_infer"":false,""collective_ball_visible"":false,""collective_can_infer"":false,""search_locations"":[2,0,1],""alter_occluders"":""111"",""ego_occluders"":""000""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5","187810","0.0-3.0-2.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","2709","stimuli/11110000.jpg"," ","","practrice_feedback","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6","190027","0.0-3.0-3.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","2216","stimuli/0000110.jpg","2","","prediction_practice","0","{""filepath"":""stimuli/0000110.jpg"",""ball_pos"":0,""ego_ball_visible"":false,""ego_can_infer"":false,""alter_ball_visible"":true,""alter_can_infer"":true,""collective_ball_visible"":false,""collective_can_infer"":false,""search_locations"":[0],""alter_occluders"":""000"",""ego_occluders"":""110""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","7","191378","0.0-3.0-4.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","1350","stimuli/00001100.jpg"," ","","practrice_feedback","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","8","192538","0.0-3.0-5.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","1159","stimuli/2011000.jpg","0","","prediction_practice","1","{""filepath"":""stimuli/2011000.jpg"",""ball_pos"":2,""ego_ball_visible"":true,""ego_can_infer"":true,""alter_ball_visible"":false,""alter_can_infer"":false,""collective_ball_visible"":false,""collective_can_infer"":false,""search_locations"":[1,2],""alter_occluders"":""011"",""ego_occluders"":""000""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","9","193714","0.0-3.0-6.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","1174","stimuli/20110001.jpg"," ","","practrice_feedback","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","10","195250","0.0-3.0-7.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","1535","stimuli/1100111.jpg","1","","prediction_practice","1","{""filepath"":""stimuli/1100111.jpg"",""ball_pos"":1,""ego_ball_visible"":false,""ego_can_infer"":false,""alter_ball_visible"":true,""alter_can_infer"":true,""collective_ball_visible"":false,""collective_can_infer"":false,""search_locations"":[1],""alter_occluders"":""100"",""ego_occluders"":""111""}","true","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","11","196490","0.0-3.0-8.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","1239","stimuli/11001111.jpg"," ","","practrice_feedback","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","12","197553","0.0-3.0-9.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","1063","stimuli/0110111.jpg","1","","prediction_practice","0","{""filepath"":""stimuli/0110111.jpg"",""ball_pos"":0,""ego_ball_visible"":false,""ego_can_infer"":false,""alter_ball_visible"":false,""alter_can_infer"":false,""collective_ball_visible"":false,""collective_can_infer"":false,""search_locations"":[1,0],""alter_occluders"":""110"",""ego_occluders"":""111""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","13","198514","0.0-3.0-10.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","959","stimuli/01101110.jpg"," ","","practrice_feedback","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","14","199442","0.0-3.0-11.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","927","stimuli/0011101.jpg","2","","prediction_practice","0","{""filepath"":""stimuli/0011101.jpg"",""ball_pos"":0,""ego_ball_visible"":false,""ego_can_infer"":false,""alter_ball_visible"":true,""alter_can_infer"":true,""collective_ball_visible"":false,""collective_can_infer"":false,""search_locations"":[0],""alter_occluders"":""011"",""ego_occluders"":""101""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","15","200522","0.0-3.0-12.0","59d0ec2446447f00011f0254","665500ab8938657b03fbdba8","66579345d450c094bccb2044","1079","stimuli/00111010.jpg"," ","","practrice_feedback","0","","","","","","","","","","","","","","","","","","","","",""
