"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","prolific_study_id","prolific_session_id","rt","stimulus","response","view_history","trial","character_choice","stimulus_dict","accuracy","correct_response","ball_pos","ego_ball_visible","ego_can_infer","alter_ball_visible","alter_can_infer","collective_ball_visible","collective_can_infer","search_locations","alter_occluders","ego_occluders","accuracy_bool","feedback","age","ethnicity","gender","race","overall_accuracy","bonus"
"true","false","[]","[]","[]","preload","0","4582","0.0-0.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","10043","0.0-1.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","2","87313","0.0-2.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","77270","<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightgrey; padding:20px; max-width:900px;""><p>Please consider this information carefully before deciding whether to participate in this research.</p> <p>The purpose of this research is to examine which factors influence social judgment and decision-making. You will be asked to make judgements about individuals and actions in social scenarios. We are simply interested in your judgement. The study will take less than 1 hour to complete, and you will receive less than $20 on Prolific. Your compensation and time commitment are specified in the study description. There are no anticipated risks associated with participating in this study. The effects of participating should be comparable to those you would ordinarily experience from viewing a computer monitor and using a mouse or keyboard for a similar amount of time. At the end of the study, we will provide an explanation of the questions that motivate this line of research and will describe the potential implications. </p><p> Your participation in this study is completely voluntary and you may refuse to participate or you may choose to withdraw at any time without penalty or loss of benefits to you which are otherwise entitled. Your participation in this study will remain confidential. No personally identifiable information will be associated with your data. Also, all analyses of the data will be averaged across all the participants, so your individual responses will never be specifically analyzed. </p><p> If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact Dr. Jonathan Phillips at Jonathan.S.Phillips@dartmouth.edu. </p><p> Please save a copy of this form for your records. </p><p><b>Agreement: </b>The nature and purpose of this research have been sufficiently explained and I agree to participate in this study. I understand that I am free to withdraw at any time without incurring any penalty. Please consent by clicking the button below to continue. Otherwise, please exit the study at any time. </p>","0","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","343365","0.0-3.0-0.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","256053","","","[{""page_index"":0,""viewing_time"":4038},{""page_index"":1,""viewing_time"":4568},{""page_index"":2,""viewing_time"":12091},{""page_index"":3,""viewing_time"":9774},{""page_index"":4,""viewing_time"":5571},{""page_index"":5,""viewing_time"":4003},{""page_index"":6,""viewing_time"":15494},{""page_index"":7,""viewing_time"":12144},{""page_index"":8,""viewing_time"":8739},{""page_index"":9,""viewing_time"":3486},{""page_index"":10,""viewing_time"":32916},{""page_index"":9,""viewing_time"":792},{""page_index"":10,""viewing_time"":6387},{""page_index"":11,""viewing_time"":8907},{""page_index"":12,""viewing_time"":8703},{""page_index"":13,""viewing_time"":118440}]","intro","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","4","356205","0.0-3.0-1.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","12809","stimuli/0000000.jpg","2","","prediction_practice","0","{""filepath"":""stimuli/0000000.jpg"",""ball_pos"":0,""ego_ball_visible"":true,""ego_can_infer"":true,""alter_ball_visible"":true,""alter_can_infer"":true,""collective_ball_visible"":true,""collective_can_infer"":true,""search_locations"":[0],""alter_occluders"":""000"",""ego_occluders"":""000""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5","362667","0.0-3.0-2.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","6453","stimuli/00000000.jpg"," ","","practrice_feedback","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","6","365684","0.0-3.0-3.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","3012","stimuli/0111100.jpg","2","","prediction_practice","2","{""filepath"":""stimuli/0111100.jpg"",""ball_pos"":0,""ego_ball_visible"":false,""ego_can_infer"":true,""alter_ball_visible"":false,""alter_can_infer"":false,""collective_ball_visible"":false,""collective_can_infer"":false,""search_locations"":[1,0,2],""alter_occluders"":""111"",""ego_occluders"":""100""}","true","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","7","372281","0.0-3.0-4.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","6589","stimuli/01111002.jpg"," ","","practrice_feedback","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","8","374216","0.0-3.0-5.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1931","stimuli/0101100.jpg","2","","prediction_practice","2","{""filepath"":""stimuli/0101100.jpg"",""ball_pos"":0,""ego_ball_visible"":false,""ego_can_infer"":true,""alter_ball_visible"":false,""alter_can_infer"":false,""collective_ball_visible"":false,""collective_can_infer"":false,""search_locations"":[2,0],""alter_occluders"":""101"",""ego_occluders"":""100""}","true","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","9","377581","0.0-3.0-6.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","3361","stimuli/01011002.jpg"," ","","practrice_feedback","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","10","382589","0.0-3.0-7.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","5004","stimuli/2101101.jpg","1","","prediction_practice","2","{""filepath"":""stimuli/2101101.jpg"",""ball_pos"":2,""ego_ball_visible"":false,""ego_can_infer"":false,""alter_ball_visible"":false,""alter_can_infer"":false,""collective_ball_visible"":false,""collective_can_infer"":false,""search_locations"":[0,2],""alter_occluders"":""101"",""ego_occluders"":""101""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","11","385492","0.0-3.0-8.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","2899","stimuli/21011012.jpg"," ","","practrice_feedback","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","12","556826","0.0-3.0-9.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","171329","stimuli/1010000.jpg","0","","prediction_practice","1","{""filepath"":""stimuli/1010000.jpg"",""ball_pos"":1,""ego_ball_visible"":true,""ego_can_infer"":true,""alter_ball_visible"":false,""alter_can_infer"":true,""collective_ball_visible"":false,""collective_can_infer"":true,""search_locations"":[1],""alter_occluders"":""010"",""ego_occluders"":""000""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","13","559998","0.0-3.0-10.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","3168","stimuli/10100001.jpg"," ","","practrice_feedback","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","14","562721","0.0-3.0-11.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","2719","stimuli/0011010.jpg","2","","prediction_practice","0","{""filepath"":""stimuli/0011010.jpg"",""ball_pos"":0,""ego_ball_visible"":true,""ego_can_infer"":true,""alter_ball_visible"":true,""alter_can_infer"":true,""collective_ball_visible"":true,""collective_can_infer"":true,""search_locations"":[0],""alter_occluders"":""011"",""ego_occluders"":""010""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","15","565544","0.0-3.0-12.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","2821","stimuli/00110100.jpg"," ","","practrice_feedback","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","16","567525","0.0-3.0-13.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1977","stimuli/0100100.jpg","1","","prediction_practice","0","{""filepath"":""stimuli/0100100.jpg"",""ball_pos"":0,""ego_ball_visible"":false,""ego_can_infer"":true,""alter_ball_visible"":false,""alter_can_infer"":true,""collective_ball_visible"":false,""collective_can_infer"":true,""search_locations"":[0],""alter_occluders"":""100"",""ego_occluders"":""100""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","17","569100","0.0-3.0-14.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1573","stimuli/01001000.jpg"," ","","practrice_feedback","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","18","573218","0.0-3.0-15.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","4114","stimuli/1011010.jpg","2","","prediction_practice","1","{""filepath"":""stimuli/1011010.jpg"",""ball_pos"":1,""ego_ball_visible"":false,""ego_can_infer"":true,""alter_ball_visible"":false,""alter_can_infer"":false,""collective_ball_visible"":false,""collective_can_infer"":false,""search_locations"":[2,1],""alter_occluders"":""011"",""ego_occluders"":""010""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","19","573960","0.0-3.0-16.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","739","stimuli/10110101.jpg"," ","","practrice_feedback","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","20","576323","0.0-3.0-17.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","2360","stimuli/0011011.jpg","2","","prediction_practice","0","{""filepath"":""stimuli/0011011.jpg"",""ball_pos"":0,""ego_ball_visible"":true,""ego_can_infer"":true,""alter_ball_visible"":true,""alter_can_infer"":true,""collective_ball_visible"":true,""collective_can_infer"":true,""search_locations"":[0],""alter_occluders"":""011"",""ego_occluders"":""011""}","false","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","21","578044","0.0-3.0-18.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1718","stimuli/00110110.jpg"," ","","practrice_feedback","0","","","","","","","","","","","","","","","","","","","","",""
