"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","prolific_study_id","prolific_session_id","rt","stimulus","response","view_history","trial","character_choice","stimulus_dict","accuracy","correct_response","ball_pos","ego_ball_visible","ego_can_infer","alter_ball_visible","alter_can_infer","collective_ball_visible","collective_can_infer","search_locations","alter_occluders","ego_occluders","accuracy_bool","feedback","age","ethnicity","gender","race","overall_accuracy","bonus"
"","","","","","image-keyboard-response","341","509435","0.0-235.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","1011","stimuli/2010101.jpg","2","","prediction_trial","2","","true","","2","false","false","true","true","false","false","[2]","010","101","1","","","","","","",""
"","","","","","image-keyboard-response","342","509979","0.0-236.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","541","stimuli/20101012.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","343","510641","0.0-237.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","661","stimuli/2101110.jpg","2","","prediction_trial","0","","false","","2","true","true","false","false","false","false","[2,0]","101","110","0","","","","","","",""
"","","","","","image-keyboard-response","344","511366","0.0-238.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","722","stimuli/21011100.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","345","512051","0.0-239.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","681","stimuli/2111111.jpg","2","","prediction_trial","2","","true","","2","false","false","false","false","false","false","[0,2,1]","111","111","1","","","","","","",""
"","","","","","image-keyboard-response","346","512548","0.0-240.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","495","stimuli/21111112.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","347","513127","0.0-241.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","575","stimuli/0111001.jpg","0","","prediction_trial","2","","false","","0","true","true","false","false","false","false","[0,1,2]","111","001","0","","","","","","",""
"","","","","","image-keyboard-response","348","514225","0.0-242.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","1094","stimuli/01110012.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","349","514967","0.0-243.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","740","stimuli/1111001.jpg","1","","prediction_trial","2","","false","","1","true","true","false","false","false","false","[0,2,1]","111","001","0","","","","","","",""
"","","","","","image-keyboard-response","350","515447","0.0-244.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","477","stimuli/11110012.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","351","516121","0.0-245.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","671","stimuli/0100011.jpg","0","","prediction_trial","0","","true","","0","true","true","false","true","false","true","[0]","100","011","1","","","","","","",""
"","","","","","image-keyboard-response","352","516510","0.0-246.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","386","stimuli/01000110.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","353","517378","0.0-247.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","865","stimuli/1101110.jpg","1","","prediction_trial","1","","true","","1","false","false","true","true","false","false","[1]","101","110","1","","","","","","",""
"","","","","","image-keyboard-response","354","517828","0.0-248.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","447","stimuli/11011101.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","355","518462","0.0-249.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","630","stimuli/1100100.jpg","1","","prediction_trial","1","","true","","1","true","true","true","true","true","true","[1]","100","100","1","","","","","","",""
"","","","","","image-keyboard-response","356","518902","0.0-250.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","438","stimuli/11001001.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","357","519514","0.0-251.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","609","stimuli/2111100.jpg","2","","prediction_trial","2","","true","","2","true","true","false","false","false","false","[1,2,0]","111","100","1","","","","","","",""
"","","","","","image-keyboard-response","358","519995","0.0-252.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","479","stimuli/21111002.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","359","520675","0.0-253.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","677","stimuli/1101010.jpg","1","","prediction_trial","1","","true","","1","false","true","true","true","false","true","[1]","101","010","1","","","","","","",""
"","","","","","image-keyboard-response","360","521181","0.0-254.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","502","stimuli/11010101.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","361","521956","0.0-255.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","772","stimuli/1001000.jpg","1","","prediction_trial","1","","true","","1","true","true","true","true","true","true","[1]","001","000","1","","","","","","",""
"","","","","","image-keyboard-response","362","522323","0.0-256.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","364","stimuli/10010001.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","363","523274","0.0-257.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","948","stimuli/0001010.jpg","0","","prediction_trial","0","","true","","0","true","true","true","true","true","true","[0]","001","010","1","","","","","","",""
"","","","","","image-keyboard-response","364","523703","0.0-258.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","427","stimuli/00010100.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","365","524444","0.0-259.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","738","stimuli/2111101.jpg","2","","prediction_trial","1","","false","","2","false","false","false","false","false","false","[1,0,2]","111","101","0","","","","","","",""
"","","","","","image-keyboard-response","366","524859","0.0-260.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","412","stimuli/21111011.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","367","525534","0.0-261.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","673","stimuli/0000111.jpg","1","","prediction_trial","0","","false","","0","false","false","true","true","false","false","[0]","000","111","0","","","","","","",""
"","","","","","image-keyboard-response","368","525997","0.0-262.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","460","stimuli/00001110.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","369","526873","0.0-263.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","873","stimuli/2101000.jpg","2","","prediction_trial","2","","true","","2","true","true","false","false","false","false","[0,2]","101","000","1","","","","","","",""
"","","","","","image-keyboard-response","370","527296","0.0-264.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","421","stimuli/21010002.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","371","528106","0.0-265.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","808","stimuli/0111111.jpg","0","","prediction_trial","2","","false","","0","false","false","false","false","false","false","[1,0,2]","111","111","0","","","","","","",""
"","","","","","image-keyboard-response","372","528534","0.0-266.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","426","stimuli/01111112.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","373","529274","0.0-267.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","737","stimuli/2001000.jpg","2","","prediction_trial","2","","true","","2","true","true","false","true","false","true","[2]","001","000","1","","","","","","",""
"","","","","","image-keyboard-response","374","529619","0.0-268.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","343","stimuli/20010002.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","375","530412","0.0-269.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","791","stimuli/2011110.jpg","2","","prediction_trial","2","","true","","2","true","true","false","false","false","false","[2,1]","011","110","1","","","","","","",""
"","","","","","image-keyboard-response","376","530827","0.0-270.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","412","stimuli/20111102.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","377","531613","0.0-271.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","783","stimuli/2001011.jpg","1","","prediction_trial","2","","false","","2","false","false","false","true","false","false","[2]","001","011","0","","","","","","",""
"","","","","","image-keyboard-response","378","532194","0.0-272.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","578","stimuli/20010112.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","379","533165","0.0-273.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","970","stimuli/1000111.jpg","1","","prediction_trial","1","","true","","1","false","false","true","true","false","false","[1]","000","111","1","","","","","","",""
"","","","","","image-keyboard-response","380","533614","0.0-274.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","446","stimuli/10001111.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","381","534523","0.0-275.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","906","stimuli/0010011.jpg","0","","prediction_trial","0","","true","","0","true","true","true","true","true","true","[0]","010","011","1","","","","","","",""
"","","","","","image-keyboard-response","382","534892","0.0-276.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","366","stimuli/00100110.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","383","535575","0.0-277.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","682","stimuli/0000101.jpg","2","","prediction_trial","0","","false","","0","false","false","true","true","false","false","[0]","000","101","0","","","","","","",""
"","","","","","image-keyboard-response","384","536076","0.0-278.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","499","stimuli/00001010.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","385","537015","0.0-279.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","936","stimuli/0100111.jpg","0","","prediction_trial","0","","true","","0","false","false","false","true","false","false","[0]","100","111","1","","","","","","",""
"","","","","","image-keyboard-response","386","537396","0.0-280.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","380","stimuli/01001110.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","387","538021","0.0-281.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","623","stimuli/2001110.jpg","2","","prediction_trial","2","","true","","2","true","true","false","true","false","true","[2]","001","110","1","","","","","","",""
"","","","","","image-keyboard-response","388","538371","0.0-282.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","346","stimuli/20011102.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","389","539225","0.0-283.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","851","stimuli/0110101.jpg","0","","prediction_trial","1","","false","","0","false","false","false","false","false","false","[1,0]","110","101","0","","","","","","",""
"","","","","","image-keyboard-response","390","539887","0.0-284.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","660","stimuli/01101011.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","391","540922","0.0-285.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","1032","stimuli/2111001.jpg","2","","prediction_trial","1","","false","","2","false","true","false","false","false","false","[0,1,2]","111","001","0","","","","","","",""
"","","","","","image-keyboard-response","392","541363","0.0-286.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","439","stimuli/21110011.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","393","542122","0.0-287.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","757","stimuli/1111000.jpg","1","","prediction_trial","0","","false","","1","true","true","false","false","false","false","[2,0,1]","111","000","0","","","","","","",""
"","","","","","image-keyboard-response","394","543183","0.0-288.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","1058","stimuli/11110000.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","395","544111","0.0-289.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","925","stimuli/2100001.jpg","2","","prediction_trial","2","","true","","2","false","true","true","true","false","true","[2]","100","001","1","","","","","","",""
"","","","","","image-keyboard-response","396","544481","0.0-290.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","366","stimuli/21000012.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","397","545121","0.0-291.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","638","stimuli/1101100.jpg","1","","prediction_trial","1","","true","","1","true","true","true","true","true","true","[1]","101","100","1","","","","","","",""
"","","","","","image-keyboard-response","398","545607","0.0-292.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","483","stimuli/11011001.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","399","615959","0.0-293.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","70346","","{""feedback"":""The arrows did not always end up where the arrows pointed. Sometimes the middle one went right or left and the same happened with other buttons."",""age"":""45"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","exit_survey","","","","","","","","","","","","","","","","The arrows did not always end up where the arrows pointed. Sometimes the middle one went right or left and the same happened with other buttons.","45","Non-Hispanic","Female","White","0.6458333333333334","0.6458333333333334"
"","","","","","html-button-response","400","633598","0.0-294.0","61705dad05413013eb3d7d00","665500ab8938657b03fbdba8","665792a195cc9ccd2b0b7bc2","17631","<div style=""text-align:left; padding:10px; max-width:900px;""><center><p><b>Study Debriefing</b></p></center><p>Judgement and decision making are important aspects of public and private life. Using surveys like the one you just completed, we are examining the factors that go into making social decisions.</p><p><b>How is this being tested? </b> We have asked you to respond to stories or videos that differ on several important factors. By isolating different variables that are involved in social thought, we can better understand how we arrive at complex decision-making. For example, some actions are seen as more worthy of blame if they are performed intentionally. Harming someone on purpose is generally worse than harming someone by accident, or even harming someone in a way that is foreseen but not intended.</p><p><b>Main questions and hypotheses: </b>A fundamental goal of our research is to understand the cognitive and emotional factors that influence social judgment and decision-making. We are studying these factors by presenting people with hypothetical questions that vary in specific ways and seeing which factors make a difference. Some people filled out the same survey that you just filled out. Others got slightly different surveys.</p><p><b>Why is this important to study? </b>By comparing answers on these important factors, we learn about what factors affect social judgment. This has crucial implications for many public domains, including the legal system.</p><p><b>How to learn more: </b>If you are interested in learning more, you may want to consult the following articles:<p><p style=""margin-left:10%; margin-right:10%;"">Phillips, J., & Cushman, F. (2017). Morality constrains the default representation of what is possible. Proceedings of the National Academy of Sciences of the United States of America, 114(18), 4649–4654. https://doi.org/10.1073/pnas.1619717114<p style=""margin-left:10%; margin-right:10%;"">Phillips, J., Morris, A., & Cushman, F. (2019). How we know what not to think. Trends in Cognitive Sciences, 23(12), 1026–1040. https://doi.org/10.1016/j.tics.2019.09.007<p style=""margin-left:10%; margin-right:10%;"">Phillips, J., Buckwalter, W., Cushman, F., Friedman, O., Martin, A., Turri, J., Santos, L., & Knobe, J. (2020). Knowledge before Belief. Behavioral and Brain Sciences, 1-37. doi:10.1017/S0140525X20000618</p><p><b>How to contact the researcher:</b> If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact the Primary Investigator: Dr. Jonathan Phillips, at Jonathan.S.Phillips@dartmouth.edu.Whom to contact about your rights in this research: If you have questions, concerns, complaints, or suggestions about the present research, you may call the Office of the Committee for the Protection of Human Subjects at Dartmouth College (603) 646-6482 during normal business hours.</p><p><b>Thank you for your participation!<b/></p>","0","","","","","","","","","","","","","","","","","","","","","","","",""
